Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Album,Track URL,Date Added,Days in List,Date Removed,Position,Peak Position,Total Tracks,Country,Followers,28-day Change,28-day Change Percent
Nimoro,9104388,/playlist/spotify/9104388/about,75gb2YEE3xF6Oso3Izawfj,4vnk8anbhw81ykte46ksq1y01,https://open.spotify.com/user/4vnk8anbhw81ykte46ksq1y01/playlist/75gb2YEE3xF6Oso3Izawfj,Nimoro,20081709,/curator/spotify/20081709/about,William Kassouf,Per quanto fiato ho perso,https://app.chartmetric.com/track/22814815/about,"Aug 23, 2021",209 Days in List,"Mar 20, 2022",283,264,615,,4,0,
DripList🩸,4712089,/playlist/spotify/4712089/about,788hIBTE9lU2mWh5aoqKi4,toftm6i1r3ecfenu4s7h5irft,https://open.spotify.com/user/toftm6i1r3ecfenu4s7h5irft/playlist/788hIBTE9lU2mWh5aoqKi4,YoungNida,16476580,/curator/spotify/16476580/about,Fake Friends,Fake Friends,https://app.chartmetric.com/track/80519107/about,"Jul 5, 2022",110 Days in List,"Oct 23, 2022",127,127,78,,45,0,
The Audit / Greece,797637,/playlist/spotify/797637/about,1MnJ4cWdjhZN51QTSokvPX,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/1MnJ4cWdjhZN51QTSokvPX,glenn mcdonald,84351,/curator/spotify/84351/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Oct 4, 2022",28 Days in List,"Nov 1, 2022",79,56,100,,8,0,
The Sound of IT 35-44n,1795238,/playlist/spotify/1795238/about,1BKnrkoR3UHdYtZww48WaD,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/1BKnrkoR3UHdYtZww48WaD,glenn mcdonald,84351,/curator/spotify/84351/about,FENOMENALE,FENOMENALE,https://app.chartmetric.com/track/83949140/about,"Jul 1, 2022",150 Days in List,"Nov 28, 2022",14,4,100,,4,0,
The Audit / Italy,797645,/playlist/spotify/797645/about,5USfiGgFWmgFCxuNqApJeH,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5USfiGgFWmgFCxuNqApJeH,glenn mcdonald,84351,/curator/spotify/84351/about,Sarai Mai,Sarai Mai,https://app.chartmetric.com/track/24326968/about,"Jan 1, 2021",17 Days in List,"Jan 18, 2021",39,39,100,,11,0,
The Audit / Italy,797645,/playlist/spotify/797645/about,5USfiGgFWmgFCxuNqApJeH,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5USfiGgFWmgFCxuNqApJeH,glenn mcdonald,84351,/curator/spotify/84351/about,Sarai Mai,Sarai Mai,https://app.chartmetric.com/track/24326968/about,"Feb 11, 2021",4 Days in List,"Feb 15, 2021",100,39,100,,11,0,
The Sound of IT 30-34n,1795054,/playlist/spotify/1795054/about,2KgUbbhyPv3XwJ5XprBn8A,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/2KgUbbhyPv3XwJ5XprBn8A,glenn mcdonald,84351,/curator/spotify/84351/about,Con Te,Con Te,https://app.chartmetric.com/track/73639790/about,"Jun 17, 2022",27 Days in List,"Jul 14, 2022",37,37,100,,4,0,
The Sound of IT 30-34n,1795054,/playlist/spotify/1795054/about,2KgUbbhyPv3XwJ5XprBn8A,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/2KgUbbhyPv3XwJ5XprBn8A,glenn mcdonald,84351,/curator/spotify/84351/about,FENOMENALE,FENOMENALE,https://app.chartmetric.com/track/83949140/about,"Aug 11, 2023",85 Days in List,"Nov 4, 2023",1,1,100,,4,0,
Fan Discoveries / Italy,1794840,/playlist/spotify/1794840/about,5XPbmWXDwJSOZSKJv7ftaB,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5XPbmWXDwJSOZSKJv7ftaB,glenn mcdonald,84351,/curator/spotify/84351/about,Flashback,Flashback,https://app.chartmetric.com/track/94833549/about,"Oct 28, 2022",28 Days in List,"Nov 25, 2022",928,928,1000,,15,0,
escape,11188393,/playlist/spotify/11188393/about,0j0Fmuig9jpWl4soMEBiU3,90u14nnl8pa4s8ehob687yvx8,https://open.spotify.com/user/90u14nnl8pa4s8ehob687yvx8/playlist/0j0Fmuig9jpWl4soMEBiU3,y u m a,20845915,/curator/spotify/20845915/about,Bruciature,Bruciature,https://app.chartmetric.com/track/67528994/about,"Jan 5, 2022",357 Days in List,"Dec 28, 2022",492,489,1288,null,12,0,
The Sound of Genoa IT,2337060,/playlist/spotify/2337060/about,0jYeSwTMwaf3B432ESjHM6,thesoundsofspotifyplaces,https://open.spotify.com/user/thesoundsofspotifyplaces/playlist/0jYeSwTMwaf3B432ESjHM6,The Sounds of Spotify Places,356965,/curator/spotify/356965/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"May 21, 2021",32 Days in List,"Jun 22, 2021",13,13,100,,0,0,
PlaylistNoExit,3902955,/playlist/spotify/3902955/about,60bWjAabmLrIMvRVh9jVM1,ci270469,https://open.spotify.com/user/ci270469/playlist/60bWjAabmLrIMvRVh9jVM1,Davide Traverso,15783746,/curator/spotify/15783746/about,X la Vita,C'era una volta la west,https://app.chartmetric.com/track/34750010/about,"May 19, 2021",593 Days in List,"Jan 2, 2023",796,795,1263,null,28,0,
PlaylistNoExit,3902955,/playlist/spotify/3902955/about,60bWjAabmLrIMvRVh9jVM1,ci270469,https://open.spotify.com/user/ci270469/playlist/60bWjAabmLrIMvRVh9jVM1,Davide Traverso,15783746,/curator/spotify/15783746/about,Non Va,Non Va,https://app.chartmetric.com/track/25066206/about,"Jun 11, 2020",627 Days in List,"Feb 28, 2022",476,475,1263,null,28,0,
sss,3902945,/playlist/spotify/3902945/about,4zS6TOEb4paqACF1sETExi,ze5f8tsxrqzqmlbw2ukwjbt2c,https://open.spotify.com/user/ze5f8tsxrqzqmlbw2ukwjbt2c/playlist/4zS6TOEb4paqACF1sETExi,Agata.capozzi,15783737,/curator/spotify/15783737/about,Migliori anni,Per quanto fiato ho perso,https://app.chartmetric.com/track/18115660/about,"Aug 20, 2021",60 Days in List,"Oct 19, 2021",49,49,91,null,3,0,
sss,3902945,/playlist/spotify/3902945/about,4zS6TOEb4paqACF1sETExi,ze5f8tsxrqzqmlbw2ukwjbt2c,https://open.spotify.com/user/ze5f8tsxrqzqmlbw2ukwjbt2c/playlist/4zS6TOEb4paqACF1sETExi,Agata.capozzi,15783737,/curator/spotify/15783737/about,Di ge,Per quanto fiato ho perso,https://app.chartmetric.com/track/18114683/about,"May 30, 2021",214 Days in List,"Dec 30, 2021",20,20,91,null,3,0,
Muovi il collo,11224664,/playlist/spotify/11224664/about,4fy0lXSTO8IYcpjeChe12y,1193981955,https://open.spotify.com/user/1193981955/playlist/4fy0lXSTO8IYcpjeChe12y,Manuel YD Tallero,17848427,/curator/spotify/17848427/about,Bomber 90,Bomber 90,https://app.chartmetric.com/track/27440574/about,"Nov 23, 2019",1189 Days in List,"Feb 24, 2023",97,97,502,null,2,0,
floating,6162498,/playlist/spotify/6162498/about,2UKnjXp06FbswGYbnSWXth,12156841196,https://open.spotify.com/user/12156841196/playlist/2UKnjXp06FbswGYbnSWXth,Alix Bandeira,17723530,/curator/spotify/17723530/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Dec 9, 2021",380 Days in List,"Dec 24, 2022",649,645,1053,null,12,0,
Bono,8478282,/playlist/spotify/8478282/about,64tS08RZacZUWQbnz8hDUE,11102726062,https://open.spotify.com/user/11102726062/playlist/64tS08RZacZUWQbnz8hDUE,Sandra Passa,19595274,/curator/spotify/19595274/about,Giovane Lupo,C'era una volta la west,https://app.chartmetric.com/track/34749736/about,"Oct 9, 2021",77 Days in List,"Dec 25, 2021",63,63,99,null,1,0,
The Sound of Speakers: Sonos IT,1875160,/playlist/spotify/1875160/about,6ramrAMC7ps1ZZxjvWKii8,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/6ramrAMC7ps1ZZxjvWKii8,glenn mcdonald,84351,/curator/spotify/84351/about,FENOMENALE,FENOMENALE,https://app.chartmetric.com/track/83949140/about,"May 11, 2023",175 Days in List,"Nov 2, 2023",58,26,100,,2,0,
Generica Rap,9846012,/playlist/spotify/9846012/about,5MYIh9keVBszo12QEq2mkT,jackess.1999,https://open.spotify.com/user/jackess.1999/playlist/5MYIh9keVBszo12QEq2mkT,jackess.1999,20529159,/curator/spotify/20529159/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Dec 2, 2021",387 Days in List,"Dec 24, 2022",2284,2283,3855,null,11,0,
Musica dannata,2810563,/playlist/spotify/2810563/about,5B6aXqvtffVCneMwj8XLkk,daniel231399,https://open.spotify.com/user/daniel231399/playlist/5B6aXqvtffVCneMwj8XLkk,iam_danielalves,14825787,/curator/spotify/14825787/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Nov 29, 2021",222 Days in List,"Jul 9, 2022",3220,3180,6007,null,7,0,
🌐🇬🇧🇮🇹🇫🇷🇪🇸🇺🇸🌐,11814097,/playlist/spotify/11814097/about,0jLabmL4Oj6v5e1thh8SWc,wt437qby6gjni029hkedbij08,https://open.spotify.com/user/wt437qby6gjni029hkedbij08/playlist/0jLabmL4Oj6v5e1thh8SWc,PAGARO,21323799,/curator/spotify/21323799/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"May 1, 2021",410 Days in List,"Jun 15, 2022",516,516,1336,,5,0,
DRILL CAR,8832213,/playlist/spotify/8832213/about,7A7uoYcRvOPIRsE1Rf2hS6,saverioopiopp,https://open.spotify.com/user/saverioopiopp/playlist/7A7uoYcRvOPIRsE1Rf2hS6,saverioopiopp,19870951,/curator/spotify/19870951/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Nov 9, 2021",83 Days in List,"Jan 31, 2022",5,5,123,null,3,0,
Das ist es,11142815,/playlist/spotify/11142815/about,29JOPFkCTM6N5GKTVlT49J,macio34,https://open.spotify.com/user/macio34/playlist/29JOPFkCTM6N5GKTVlT49J,zerksiak,20811030,/curator/spotify/20811030/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Feb 19, 2022",309 Days in List,"Dec 25, 2022",473,261,587,null,9,0,
"CQFD ",2574709,/playlist/spotify/2574709/about,2zozeRKLnaaiYFYYanOIAT,liaboro,https://open.spotify.com/user/liaboro/playlist/2zozeRKLnaaiYFYYanOIAT,Delia,14620043,/curator/spotify/14620043/about,William Kassouf,Per quanto fiato ho perso,https://app.chartmetric.com/track/22814815/about,"Jul 6, 2021",92 Days in List,"Oct 6, 2021",361,361,664,null,10,0,
Playlist di Kne,8799842,/playlist/spotify/8799842/about,5rFC597ck7IgXh4pZOiP8D,11133721195,https://open.spotify.com/user/11133721195/playlist/5rFC597ck7IgXh4pZOiP8D,Antonio Lukas Knezevic,19845508,/curator/spotify/19845508/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"Oct 28, 2021",433 Days in List,"Jan 4, 2023",1219,1218,1871,,5,0,
😎,4439464,/playlist/spotify/4439464/about,3ZkbBwj2yM6LJFYqwKYuKe,31axgcfqens34oqy5d2vrv346e2q,https://open.spotify.com/user/31axgcfqens34oqy5d2vrv346e2q/playlist/3ZkbBwj2yM6LJFYqwKYuKe,Viktorie Kohoutová,16241111,/curator/spotify/16241111/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Mar 13, 2022",342 Days in List,"Feb 18, 2023",54,54,257,,9,0,
babbo,3902979,/playlist/spotify/3902979/about,5SdNpbH2WxnFoYXJjlWYJk,thz0567sxjy2b5g355gl1ewqf,https://open.spotify.com/user/thz0567sxjy2b5g355gl1ewqf/playlist/5SdNpbH2WxnFoYXJjlWYJk,Bossi,15783769,/curator/spotify/15783769/about,Puttana,Per quanto fiato ho perso,https://app.chartmetric.com/track/18404134/about,"Sep 30, 2019",725 Days in List,"Sep 24, 2021",272,272,627,,4,0,
babbo,3902979,/playlist/spotify/3902979/about,5SdNpbH2WxnFoYXJjlWYJk,thz0567sxjy2b5g355gl1ewqf,https://open.spotify.com/user/thz0567sxjy2b5g355gl1ewqf/playlist/5SdNpbH2WxnFoYXJjlWYJk,Bossi,15783769,/curator/spotify/15783769/about,Puttana,Per quanto fiato ho perso,https://app.chartmetric.com/track/18404134/about,"Sep 30, 2019",837 Days in List,"Jan 14, 2022",272,272,627,,4,0,
yupp,15712754,/playlist/spotify/15712754/about,6L7GNcayUGm1GCBJFvEm3Z,w2oko90xvcz5qadeyujfb8i6t,https://open.spotify.com/user/w2oko90xvcz5qadeyujfb8i6t/playlist/6L7GNcayUGm1GCBJFvEm3Z,emmafaziola,24158410,/curator/spotify/24158410/about,Hip Hop,Per quanto fiato ho perso,https://app.chartmetric.com/track/18418489/about,"Nov 18, 2022",161 Days in List,"Apr 28, 2023",185,181,281,null,0,0,
Auto,8729805,/playlist/spotify/8729805/about,0q1YORQI76n4u521q7lVum,wiraghniklas,https://open.spotify.com/user/wiraghniklas/playlist/0q1YORQI76n4u521q7lVum,wiraghniklas,19791090,/curator/spotify/19791090/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Oct 24, 2021",406 Days in List,"Dec 4, 2022",2053,2053,2972,null,7,0,
tizianek,6726199,/playlist/spotify/6726199/about,4WoGY6l7uFV0fiPhp8GPqB,imtamriel,https://open.spotify.com/user/imtamriel/playlist/4WoGY6l7uFV0fiPhp8GPqB,imtamriel,18199715,/curator/spotify/18199715/about,Sarai Mai,Sarai Mai,https://app.chartmetric.com/track/24326968/about,"Mar 3, 2020",1026 Days in List,"Dec 24, 2022",440,440,772,null,11,0,
geettata cardiaca,3707811,/playlist/spotify/3707811/about,2Ro0USwS3JAPcK9IsaBjm1,mariagiuliapedrotti1,https://open.spotify.com/user/mariagiuliapedrotti1/playlist/2Ro0USwS3JAPcK9IsaBjm1,gittina,15611181,/curator/spotify/15611181/about,WL,Per Un Pugno Di Euro,https://app.chartmetric.com/track/37629476/about,"Apr 22, 2021",329 Days in List,"Mar 17, 2022",1702,1670,2557,null,40,0,
Play Music,9042534,/playlist/spotify/9042534/about,5AzdSRllH8Ha9iHisKU5rS,1175080383,https://open.spotify.com/user/1175080383/playlist/5AzdSRllH8Ha9iHisKU5rS,Vito Parisi,20033905,/curator/spotify/20033905/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Nov 30, 2021",400 Days in List,"Jan 4, 2023",476,476,715,,4,0,
„BMW“,9426610,/playlist/spotify/9426610/about,5ZOHdGPvBO6ivH5AdDVQrs,ewdo57te3t5ws736adsarcoxk,https://open.spotify.com/user/ewdo57te3t5ws736adsarcoxk/playlist/5ZOHdGPvBO6ivH5AdDVQrs,Fynn,20330601,/curator/spotify/20330601/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Nov 18, 2021",508 Days in List,"Apr 10, 2023",294,294,321,,24,0,
babbo,3902979,/playlist/spotify/3902979/about,5SdNpbH2WxnFoYXJjlWYJk,thz0567sxjy2b5g355gl1ewqf,https://open.spotify.com/user/thz0567sxjy2b5g355gl1ewqf/playlist/5SdNpbH2WxnFoYXJjlWYJk,Bossi,15783769,/curator/spotify/15783769/about,Bomber 90,Bomber 90,https://app.chartmetric.com/track/27440574/about,"Nov 19, 2019",675 Days in List,"Sep 24, 2021",305,305,627,,4,0,
The Edge of Canzone d'autore,2089164,/playlist/spotify/2089164/about,6NttRcRerQCmwcf6vtvzUp,particledetector,https://open.spotify.com/user/particledetector/playlist/6NttRcRerQCmwcf6vtvzUp,Particle Detector,267603,/curator/spotify/267603/about,Trap Benefit,CONC3TTO,https://app.chartmetric.com/track/32884007/about,"Mar 19, 2021",13 Days in List,"Apr 1, 2021",83,83,200,,4,0,
The Edge of Italian Pop Rock,2355367,/playlist/spotify/2355367/about,5FpJ6mtSxfGE8BDVF7P3F4,particledetector,https://open.spotify.com/user/particledetector/playlist/5FpJ6mtSxfGE8BDVF7P3F4,Particle Detector,267603,/curator/spotify/267603/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"May 14, 2021",80 Days in List,"Aug 2, 2021",157,80,90,,7,0,
🚗,3785371,/playlist/spotify/3785371/about,6K1wbMwrZRoW7HRnfFoLP6,i4chhmyr9ci1f29ldzv4s90fl,https://open.spotify.com/user/i4chhmyr9ci1f29ldzv4s90fl/playlist/6K1wbMwrZRoW7HRnfFoLP6,Daniel,15680005,/curator/spotify/15680005/about,Con Te,Con Te,https://app.chartmetric.com/track/73639790/about,"Mar 16, 2022",145 Days in List,"Aug 8, 2022",53,53,114,,2,0,
Rap shit 🔪,12287603,/playlist/spotify/12287603/about,59JyNIu6Yg8RSvWb8LKPdq,tqf80g917m2qe7g3hdbp8suh2,https://open.spotify.com/user/tqf80g917m2qe7g3hdbp8suh2/playlist/59JyNIu6Yg8RSvWb8LKPdq,Dio,21684061,/curator/spotify/21684061/about,Stare in pace,Per quanto fiato ho perso,https://app.chartmetric.com/track/18114450/about,"May 3, 2020",977 Days in List,"Jan 5, 2023",1306,1306,2723,null,3,0,
Rap shit 🔪,12287603,/playlist/spotify/12287603/about,59JyNIu6Yg8RSvWb8LKPdq,tqf80g917m2qe7g3hdbp8suh2,https://open.spotify.com/user/tqf80g917m2qe7g3hdbp8suh2/playlist/59JyNIu6Yg8RSvWb8LKPdq,Dio,21684061,/curator/spotify/21684061/about,Almeno spero,Per quanto fiato ho perso,https://app.chartmetric.com/track/22814814/about,"May 3, 2020",977 Days in List,"Jan 5, 2023",449,449,2723,null,3,0,
Rap shit 🔪,12287603,/playlist/spotify/12287603/about,59JyNIu6Yg8RSvWb8LKPdq,tqf80g917m2qe7g3hdbp8suh2,https://open.spotify.com/user/tqf80g917m2qe7g3hdbp8suh2/playlist/59JyNIu6Yg8RSvWb8LKPdq,Dio,21684061,/curator/spotify/21684061/about,Di ge,Per quanto fiato ho perso,https://app.chartmetric.com/track/18114683/about,"May 3, 2020",977 Days in List,"Jan 5, 2023",643,643,2723,null,3,0,
Zena Conscious,12307177,/playlist/spotify/12307177/about,522yoA3dry21Xgvq7clWAA,31trr77f4dn453yojenq5spfnarm,https://open.spotify.com/user/31trr77f4dn453yojenq5spfnarm/playlist/522yoA3dry21Xgvq7clWAA,Zena Sound,21684060,/curator/spotify/21684060/about,Bruciature,Bruciature,https://app.chartmetric.com/track/67528994/about,"Jun 7, 2022",443 Days in List,"Aug 24, 2023",5,5,57,null,6,0,
135 hours of Rap / Hiphop,9876114,/playlist/spotify/9876114/about,2oM0idiC4Lruyn6FPOYwWf,bmo1bde9f2q9ncsvskephmkv5,https://open.spotify.com/user/bmo1bde9f2q9ncsvskephmkv5/playlist/2oM0idiC4Lruyn6FPOYwWf,Michael D,20531840,/curator/spotify/20531840/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Dec 3, 2021",385 Days in List,"Dec 23, 2022",2213,2213,2589,null,14,0,
Fan Discoveries / Poland,1754116,/playlist/spotify/1754116/about,5MFQhSPjUJEWMnRaJvnuSw,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/5MFQhSPjUJEWMnRaJvnuSw,glenn mcdonald,84351,/curator/spotify/84351/about,GLK,GLK,https://app.chartmetric.com/track/69398921/about,"Feb 4, 2022",10 Days in List,"Feb 14, 2022",514,514,1000,,8,0,
Sciallamona,3368609,/playlist/spotify/3368609/about,7446QsSYo9eg0wzpr1BAoW,4f8nvfhm9w5hiyuart0440ds0,https://open.spotify.com/user/4f8nvfhm9w5hiyuart0440ds0/playlist/7446QsSYo9eg0wzpr1BAoW,Giacomo2001,15311412,/curator/spotify/15311412/about,Punto Zero,Punto Zero,https://app.chartmetric.com/track/20147222/about,"Oct 3, 2018",1544 Days in List,"Dec 25, 2022",205,205,1233,,17,0,
Bre☕️,5596901,/playlist/spotify/5596901/about,2IroAab4vhbotrVacDSeUC,11132979279,https://open.spotify.com/user/11132979279/playlist/2IroAab4vhbotrVacDSeUC,Luca Breeuwer,17240450,/curator/spotify/17240450/about,Non Va,Non Va,https://app.chartmetric.com/track/25066206/about,"Oct 15, 2019",934 Days in List,"May 6, 2022",295,295,916,null,25,0,
POP/TRAP(ITA) 🇮🇹,5830622,/playlist/spotify/5830622/about,6Pf7ubwD15BFNSoRzmWPOn,31sll6z2rkmjokrs445jpbvfxfsq,https://open.spotify.com/user/31sll6z2rkmjokrs445jpbvfxfsq/playlist/6Pf7ubwD15BFNSoRzmWPOn,Matteo Bonetti,17444389,/curator/spotify/17444389/about,Giovane Lupo,C'era una volta la west,https://app.chartmetric.com/track/34749736/about,"Nov 2, 2021",417 Days in List,"Dec 24, 2022",840,831,1316,null,11,0,
DRÎP,8892237,/playlist/spotify/8892237/about,3qe0BFdzmsEwL4LoCGTgqn,fzcm2zdqrh7s2si6972eki14r,https://open.spotify.com/user/fzcm2zdqrh7s2si6972eki14r/playlist/3qe0BFdzmsEwL4LoCGTgqn,Maksiu Adamiec,19917412,/curator/spotify/19917412/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Apr 20, 2022",257 Days in List,"Jan 2, 2023",863,862,3060,,4,0,
D23,7937904,/playlist/spotify/7937904/about,1rwZYmVHVJFUdCNEakzRhj,vincenzo85,https://open.spotify.com/user/vincenzo85/playlist/1rwZYmVHVJFUdCNEakzRhj,vincenzo85,19173225,/curator/spotify/19173225/about,FENOMENALE,FENOMENALE,https://app.chartmetric.com/track/83949140/about,"Sep 12, 2022",127 Days in List,"Jan 17, 2023",29,29,84,,1,0,
Who shot ya?,2834289,/playlist/spotify/2834289/about,0mULRt7UNz9swb1CyQbCzx,1ghfew7sxgwi1hdad0tu1qxsv,https://open.spotify.com/user/1ghfew7sxgwi1hdad0tu1qxsv/playlist/0mULRt7UNz9swb1CyQbCzx,MkM32,14846479,/curator/spotify/14846479/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Nov 21, 2021",46 Days in List,"Jan 6, 2022",118,118,134,null,0,0,
Str8fromthere,11595934,/playlist/spotify/11595934/about,4KmWiaPXzI4jGmNv1jHpEf,defaultbr_yt,https://open.spotify.com/user/defaultbr_yt/playlist/4KmWiaPXzI4jGmNv1jHpEf,It's Mxrg again,21158070,/curator/spotify/21158070/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Mar 20, 2022",23 Days in List,"Apr 12, 2022",19,19,366,,10,0,
House Concert: Genoa IT,2316850,/playlist/spotify/2316850/about,63EUTPP47MRQVsMsa82Shk,thesoundsofspotifycities,https://open.spotify.com/user/thesoundsofspotifycities/playlist/63EUTPP47MRQVsMsa82Shk,The Sounds of Spotify Cities,278044,/curator/spotify/278044/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"Jan 13, 2023",100 Days in List,"Apr 23, 2023",31,22,100,null,1,0,
🌪,11299322,/playlist/spotify/11299322/about,3eTk6bKaxKQ67ll9YNeNbe,3fi5d58ca5pweoi4udde9688l,https://open.spotify.com/user/3fi5d58ca5pweoi4udde9688l/playlist/3eTk6bKaxKQ67ll9YNeNbe,bami,20931094,/curator/spotify/20931094/about,GE To LDN,GE To LDN,https://app.chartmetric.com/track/64420023/about,"Mar 9, 2022",59 Days in List,"May 7, 2022",12,12,256,,3,0,
"Per il cuore ",7375040,/playlist/spotify/7375040/about,0vSUAoeOE3gmL2x9ViVceG,zd2t72jcx6l1ukhhtl8vqjxxl,https://open.spotify.com/user/zd2t72jcx6l1ukhhtl8vqjxxl/playlist/0vSUAoeOE3gmL2x9ViVceG,Greti,18726231,/curator/spotify/18726231/about,Puttana,Per quanto fiato ho perso,https://app.chartmetric.com/track/18404134/about,"Aug 21, 2021",143 Days in List,"Jan 11, 2022",421,421,783,null,8,0,
trap bro 🌏,4327197,/playlist/spotify/4327197/about,0pkQIKeV8Wgm9XLzfnCr4M,fabrizio.calder,https://open.spotify.com/user/fabrizio.calder/playlist/0pkQIKeV8Wgm9XLzfnCr4M,fabri.calder,16146375,/curator/spotify/16146375/about,Migliori anni,Per quanto fiato ho perso,https://app.chartmetric.com/track/18115660/about,"Mar 29, 2021",524 Days in List,"Sep 4, 2022",293,293,2093,null,2,0,
trap bro 🌏,4327197,/playlist/spotify/4327197/about,0pkQIKeV8Wgm9XLzfnCr4M,fabrizio.calder,https://open.spotify.com/user/fabrizio.calder/playlist/0pkQIKeV8Wgm9XLzfnCr4M,fabri.calder,16146375,/curator/spotify/16146375/about,Non Va,Non Va,https://app.chartmetric.com/track/25066206/about,"Mar 29, 2021",524 Days in List,"Sep 4, 2022",301,301,2093,null,2,0,
LP⦻,4235981,/playlist/spotify/4235981/about,0jlcmRARiRlhamIfPMQwNx,xd7j3hggf4hjevophnwmlsifd,https://open.spotify.com/user/xd7j3hggf4hjevophnwmlsifd/playlist/0jlcmRARiRlhamIfPMQwNx,League.LP,16069771,/curator/spotify/16069771/about,Puttana,Per quanto fiato ho perso,https://app.chartmetric.com/track/18404134/about,"Jul 14, 2020",897 Days in List,"Dec 28, 2022",240,239,699,null,6,0,
"JTA ",2866036,/playlist/spotify/2866036/about,28JTRNjTt0M4110bMmtXnr,k30w1gle8of275u10v6o1qkn3,https://open.spotify.com/user/k30w1gle8of275u10v6o1qkn3/playlist/28JTRNjTt0M4110bMmtXnr,JT,14874228,/curator/spotify/14874228/about,Sarai Mai,Sarai Mai,https://app.chartmetric.com/track/24326968/about,"Jan 21, 2021",713 Days in List,"Jan 4, 2023",828,827,1967,,4,0,
babbo,3902979,/playlist/spotify/3902979/about,5SdNpbH2WxnFoYXJjlWYJk,thz0567sxjy2b5g355gl1ewqf,https://open.spotify.com/user/thz0567sxjy2b5g355gl1ewqf/playlist/5SdNpbH2WxnFoYXJjlWYJk,Bossi,15783769,/curator/spotify/15783769/about,Sarai Mai,Sarai Mai,https://app.chartmetric.com/track/24326968/about,"Jul 1, 2019",816 Days in List,"Sep 24, 2021",240,240,627,,4,0,
Quante Volte Radio,2201209,/playlist/spotify/2201209/about,37i9dQZF1E8CqbKcsvYxKX,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1E8CqbKcsvYxKX,Spotify,2,/curator/spotify/2/about,Una Storia Complicata,Una Storia Complicata,https://app.chartmetric.com/track/27963800/about,"Jul 3, 2022",4 Days in List,"Jul 7, 2022",3,2,50,,29,0,
Esclamativo Radio,3161892,/playlist/spotify/3161892/about,37i9dQZF1E4tX5IhYRiLNv,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1E4tX5IhYRiLNv,Spotify,2,/curator/spotify/2/about,Giovane Lupo,C'era una volta la west,https://app.chartmetric.com/track/34749736/about,"Apr 1, 2023",1 Days in List,"Apr 2, 2023",4,4,50,,3,0,
Esclamativo Radio,3161892,/playlist/spotify/3161892/about,37i9dQZF1E4tX5IhYRiLNv,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1E4tX5IhYRiLNv,Spotify,2,/curator/spotify/2/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"Jul 14, 2022",6 Days in List,"Jul 20, 2022",28,4,50,,3,0,
Esclamativo Radio,3161892,/playlist/spotify/3161892/about,37i9dQZF1E4tX5IhYRiLNv,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1E4tX5IhYRiLNv,Spotify,2,/curator/spotify/2/about,Dedicato a te,C'era una volta la west,https://app.chartmetric.com/track/34831982/about,"Feb 27, 2023",1 Days in List,"Feb 28, 2023",47,4,50,,3,0,
