Date,Playlist Count,Playlist Total Reach,Editorial Playlist Count,Editorial Playlist Total Reach,Events,Releases,Playlist Adds,Sync
"Jan 14, 2018",5,,,,,,,
"Jan 15, 2018",5,,,,,,,
"Jan 16, 2018",5,,,,,,,
"Jan 17, 2018",6,,,,,,,
"Jan 18, 2018",6,,,,,,,
"Jan 19, 2018",6,,,,,,,
"Jan 20, 2018",6,,,,,,,
"Jan 21, 2018",6,,,,,,,
"Jan 22, 2018",6,,,,,,,
"Jan 23, 2018",6,,,,,,,
"Jan 24, 2018",6,,,,,,,
"Jan 25, 2018",6,,,,,,,
"Jan 26, 2018",6,,,,,,,
"Jan 27, 2018",6,,,,,,,
"Jan 28, 2018",6,,,,,,,
"Jan 29, 2018",6,,,,,,,
"Jan 30, 2018",6,,,,,,,
"Jan 31, 2018",6,,,,,,,
"Feb 01, 2018",6,,,,,,,
"Feb 02, 2018",6,,,,,,,
"Feb 03, 2018",6,,,,,,,
"Feb 04, 2018",6,,,,,,,
"Feb 05, 2018",6,,,,,,,
"Feb 06, 2018",6,,,,,,,
"Feb 07, 2018",6,,,,,,,
"Feb 08, 2018",6,,,,,,,
"Feb 09, 2018",6,,,,,,,
"Feb 10, 2018",6,,,,,,,
"Feb 11, 2018",6,,,,,,,
"Feb 12, 2018",6,,,,,,,
"Feb 13, 2018",6,,,,,,,
"Feb 14, 2018",6,,,,,,,
"Feb 15, 2018",6,,,,,,,
"Feb 16, 2018",6,,,,,,,
"Feb 17, 2018",6,,,,,,,
"Feb 18, 2018",6,,,,,,,
"Feb 19, 2018",6,,,,,,,
"Feb 20, 2018",6,,,,,,,
"Feb 21, 2018",6,,,,,,,
"Feb 22, 2018",6,,,,,,,
"Feb 23, 2018",6,,,,,,,
"Feb 24, 2018",6,,,,,,,
"Feb 25, 2018",6,,,,,,,
"Feb 26, 2018",6,,,,,,,
"Feb 27, 2018",6,,,,,,,
"Feb 28, 2018",6,,,,,,,
"Mar 01, 2018",6,,,,,,,
"Mar 02, 2018",6,,,,,,,
"Mar 03, 2018",6,,,,,,,
"Mar 04, 2018",6,,,,,,,
"Mar 05, 2018",6,,,,,,,
"Mar 06, 2018",6,,,,,,,
"Mar 07, 2018",6,,,,,,,
"Mar 08, 2018",6,,,,,,,
"Mar 09, 2018",6,,,,,,,
"Mar 10, 2018",6,,,,,,,
"Mar 11, 2018",6,,,,,,,
"Mar 12, 2018",6,,,,,,,
"Mar 13, 2018",6,,,,,,,
"Mar 14, 2018",6,,,,,,,
"Mar 15, 2018",6,,,,,,,
"Mar 16, 2018",6,,,,,,,
"Mar 17, 2018",6,,,,,,,
"Mar 18, 2018",6,,,,,,,
"Mar 19, 2018",6,,,,,,,
"Mar 20, 2018",6,,,,,,,
"Mar 21, 2018",6,,,,,,,
"Mar 22, 2018",6,,,,,,,
"Mar 23, 2018",6,,,,,,,
"Mar 24, 2018",6,,,,,,,
"Mar 25, 2018",6,,,,,,,
"Mar 26, 2018",6,,,,,,,
"Mar 27, 2018",6,,,,,,,
"Mar 28, 2018",6,,,,,,,
"Mar 29, 2018",6,,,,,,,
"Mar 30, 2018",6,,,,,,,
"Mar 31, 2018",6,,,,,,,
"Apr 01, 2018",6,,,,,,,
"Apr 02, 2018",6,,,,,,,
"Apr 03, 2018",6,,,,,,,
"Apr 04, 2018",6,,,,,,,
"Apr 05, 2018",6,,,,,,,
"Apr 06, 2018",6,,,,,,,
"Apr 07, 2018",6,,,,,,,
"Apr 08, 2018",6,,,,,,,
"Apr 09, 2018",6,,,,,,,
"Apr 10, 2018",6,,,,,,,
"Apr 11, 2018",6,,,,,,,
"Apr 12, 2018",6,,,,,,,
"Apr 13, 2018",6,,,,,,,
"Apr 14, 2018",6,,,,,,,
"Apr 15, 2018",6,,,,,,,
"Apr 16, 2018",6,,,,,,,
"Apr 17, 2018",6,,,,,,,
"Apr 18, 2018",6,,,,,,,
"Apr 19, 2018",6,,,,,,,
"Apr 20, 2018",6,,,,,,,
"Apr 21, 2018",6,,,,,,,
"Apr 22, 2018",6,,,,,,,
"Apr 23, 2018",6,,,,,,,
"Apr 24, 2018",6,,,,,,,
"Apr 25, 2018",6,,,,,,,
"Apr 26, 2018",6,,,,,,,
"Apr 27, 2018",6,,,,,,,
"Apr 28, 2018",7,,,,,,,
"Apr 29, 2018",7,,,,,,,
"Apr 30, 2018",7,,,,,,,
"May 01, 2018",8,,,,,,,
"May 02, 2018",8,,,,,,,
"May 03, 2018",8,,,,,,,
"May 04, 2018",8,,,,,,,
"May 05, 2018",8,,,,,,,
"May 06, 2018",8,,,,,,,
"May 07, 2018",8,,,,,,,
"May 08, 2018",8,,,,,,,
"May 09, 2018",8,,,,,,,
"May 10, 2018",8,,,,,,,
"May 11, 2018",8,,,,,,,
"May 12, 2018",8,,,,,,,
"May 13, 2018",8,,,,,,,
"May 14, 2018",8,,,,,,,
"May 15, 2018",8,,,,,,,
"May 16, 2018",8,,,,,,,
"May 17, 2018",8,,,,,,,
"May 18, 2018",8,,,,,,,
"May 19, 2018",8,,,,,,,
"May 20, 2018",8,,,,,,,
"May 21, 2018",8,,,,,,,
"May 22, 2018",8,,,,,,,
"May 23, 2018",8,,,,,,,
"May 24, 2018",8,,,,,,,
"May 25, 2018",8,,,,,,,
"May 26, 2018",8,,,,,,,
"May 27, 2018",8,,,,,,,
"May 28, 2018",8,,,,,,,
"May 29, 2018",8,,,,,,,
"May 30, 2018",8,,,,,,,
"May 31, 2018",8,,,,,,,
"Jun 01, 2018",8,,,,,,,
"Jun 02, 2018",8,,,,,,,
"Jun 03, 2018",8,,,,,,,
"Jun 04, 2018",8,,,,,,,
"Jun 05, 2018",8,,,,,,,
"Jun 06, 2018",8,,,,,,,
"Jun 07, 2018",8,,,,,,,
"Jun 08, 2018",8,,,,,,,
"Jun 09, 2018",8,,,,,,,
"Jun 10, 2018",8,,,,,,,
"Jun 11, 2018",8,,,,,,,
"Jun 12, 2018",8,,,,,,,
"Jun 13, 2018",8,,,,,,,
"Jun 14, 2018",8,,,,,,,
"Jun 15, 2018",8,,,,,,,
"Jun 16, 2018",8,,,,,,,
"Jun 17, 2018",8,,,,,,,
"Jun 18, 2018",8,,,,,,,
"Jun 19, 2018",8,,,,,,,
"Jun 20, 2018",8,,,,,,,
"Jun 21, 2018",8,,,,,,,
"Jun 22, 2018",8,,,,,,,
"Jun 23, 2018",8,,,,,,,
"Jun 24, 2018",8,,,,,,,
"Jun 25, 2018",8,,,,,,,
"Jun 26, 2018",8,,,,,,,
"Jun 27, 2018",8,,,,,,,
"Jun 28, 2018",8,,,,,,,
"Jun 29, 2018",8,,,,,,,
"Jun 30, 2018",8,,,,,,,
"Jul 01, 2018",8,,,,,,,
"Jul 02, 2018",8,,,,,,,
"Jul 03, 2018",8,,,,,,,
"Jul 04, 2018",8,,,,,,,
"Jul 05, 2018",8,,,,,,,
"Jul 06, 2018",9,"3,062",,,,,,
"Jul 07, 2018",9,"3,081",,,,,,
"Jul 08, 2018",9,"3,081",,,,,,
"Jul 09, 2018",9,"3,085",,,,,,
"Jul 10, 2018",9,"3,085",,,,,,
"Jul 11, 2018",9,"3,087",,,,,,
"Jul 12, 2018",9,"3,087",,,,,,
"Jul 13, 2018",9,"3,088",,,,,,
"Jul 14, 2018",8,,,,,,,
"Jul 15, 2018",8,,,,,,,
"Jul 16, 2018",8,,,,,,,
"Jul 17, 2018",8,,,,,,,
"Jul 18, 2018",8,,,,,,,
"Jul 19, 2018",8,,,,,,,
"Jul 20, 2018",8,,,,,,,
"Jul 21, 2018",8,,,,,,,
"Jul 22, 2018",8,,,,,,,
"Jul 23, 2018",8,,,,,,,
"Jul 24, 2018",8,,,,,,,
"Jul 25, 2018",8,,,,,,,
"Jul 26, 2018",8,,,,,,,
"Jul 27, 2018",8,,,,,,,
"Jul 28, 2018",8,,,,,,,
"Jul 29, 2018",8,,,,,,,
"Jul 30, 2018",8,,,,,,,
"Jul 31, 2018",8,,,,,,,
"Aug 01, 2018",8,,,,,,,
"Aug 02, 2018",8,,,,,,,
"Aug 03, 2018",8,,,,,,,
"Aug 04, 2018",8,,,,,,,
"Aug 05, 2018",8,,,,,,,
"Aug 06, 2018",9,,,,,,,
"Aug 07, 2018",9,,,,,,,
"Aug 08, 2018",9,,,,,,,
"Aug 09, 2018",9,,,,,,,
"Aug 10, 2018",9,,,,,,,
"Aug 11, 2018",9,,,,,,,
"Aug 12, 2018",9,,,,,,,
"Aug 13, 2018",9,,,,,,,
"Aug 14, 2018",9,,,,,,,
"Aug 15, 2018",9,,,,,,,
"Aug 16, 2018",9,,,,,,,
"Aug 17, 2018",9,,,,,,,
"Aug 18, 2018",9,,,,,,,
"Aug 19, 2018",9,,,,,,,
"Aug 20, 2018",9,,,,,,,
"Aug 21, 2018",9,,,,,,,
"Aug 22, 2018",9,,,,,,,
"Aug 23, 2018",9,,,,,,,
"Aug 24, 2018",9,,,,,,,
"Aug 25, 2018",9,,,,,,,
"Aug 26, 2018",9,,,,,,,
"Aug 27, 2018",9,,,,,,,
"Aug 28, 2018",9,,,,,,,
"Aug 29, 2018",9,,,,,,,
"Aug 30, 2018",9,,,,,,,
"Aug 31, 2018",9,,,,,,,
"Sep 01, 2018",9,,,,,,,
"Sep 02, 2018",9,,,,,,,
"Sep 03, 2018",9,,,,,,,
"Sep 04, 2018",9,,,,,,,
"Sep 05, 2018",9,,,,,,,
"Sep 06, 2018",9,,,,,,,
"Sep 07, 2018",9,,,,,,,
"Sep 08, 2018",9,,,,,,,
"Sep 09, 2018",9,,,,,,,
"Sep 10, 2018",9,,,,,,,
"Sep 11, 2018",9,,,,,,,
"Sep 12, 2018",9,,,,,,,
"Sep 13, 2018",9,,,,,,,
"Sep 14, 2018",9,,,,,,,
"Sep 15, 2018",9,,,,,,,
"Sep 16, 2018",9,,,,,,,
"Sep 17, 2018",10,,,,,,,
"Sep 18, 2018",10,,,,,,,
"Sep 19, 2018",10,,,,,,,
"Sep 20, 2018",10,,,,,,,
"Sep 21, 2018",10,,,,,,,
"Sep 22, 2018",10,,,,,,,
"Sep 23, 2018",10,,,,,,,
"Sep 24, 2018",10,,,,,,,
"Sep 25, 2018",10,,,,,,,
"Sep 26, 2018",10,,,,,,,
"Sep 27, 2018",10,,,,,,,
"Sep 28, 2018",10,,,,,,,
"Sep 29, 2018",10,,,,,,,
"Sep 30, 2018",10,,,,,,,
"Oct 01, 2018",10,,,,,,,
"Oct 02, 2018",10,,,,,,,
"Oct 03, 2018",11,,,,,,,
"Oct 04, 2018",11,,,,,,,
"Oct 05, 2018",11,,,,,,,
"Oct 06, 2018",11,,,,,,,
"Oct 07, 2018",11,,,,,,,
"Oct 08, 2018",11,,,,,,,
"Oct 09, 2018",11,,,,,,,
"Oct 10, 2018",11,,,,,,,
"Oct 11, 2018",11,,,,,,,
"Oct 12, 2018",11,,,,,,,
"Oct 13, 2018",11,,,,,,,
"Oct 14, 2018",11,,,,,,,
"Oct 15, 2018",11,,,,,,,
"Oct 16, 2018",11,,,,,,,
"Oct 17, 2018",11,,,,,,,
"Oct 18, 2018",11,,,,,,,
"Oct 19, 2018",11,,,,,,,
"Oct 20, 2018",11,,,,,,,
"Oct 21, 2018",11,,,,,,,
"Oct 22, 2018",11,,,,,,,
"Oct 23, 2018",11,,,,,,,
"Oct 24, 2018",11,,,,,,,
"Oct 25, 2018",11,,,,,,,
"Oct 26, 2018",12,,,,,,,
"Oct 27, 2018",12,,,,,,,
"Oct 28, 2018",12,,,,,,,
"Oct 29, 2018",12,,,,,,,
"Oct 30, 2018",12,,,,,,,
"Oct 31, 2018",13,,,,,,,
"Nov 01, 2018",13,,,,,,,
"Nov 02, 2018",13,,,,,,,
"Nov 03, 2018",13,,,,,,,
"Nov 04, 2018",14,,,,,,,
"Nov 05, 2018",14,,,,,,,
"Nov 06, 2018",14,,,,,,,
"Nov 07, 2018",14,,,,,,,
"Nov 08, 2018",14,,,,,,,
"Nov 09, 2018",14,,,,,,,
"Nov 10, 2018",15,,,,,,,
"Nov 11, 2018",15,,,,,,,
"Nov 12, 2018",16,,,,,,,
"Nov 13, 2018",16,,,,,,,
"Nov 14, 2018",16,,,,,,,
"Nov 15, 2018",16,,,,,,,
"Nov 16, 2018",16,,,,,,,
"Nov 17, 2018",16,,,,,,,
"Nov 18, 2018",16,,,,,,,
"Nov 19, 2018",16,,,,,,,
"Nov 20, 2018",16,,,,,,,
"Nov 21, 2018",16,,,,,,,
"Nov 22, 2018",16,,,,,,,
"Nov 23, 2018",16,,,,,,,
"Nov 24, 2018",16,,,,,,,
"Nov 25, 2018",16,,,,,,,
"Nov 26, 2018",17,,,,,,,
"Nov 27, 2018",17,,,,,,,
"Nov 28, 2018",18,,,,,,,
"Nov 29, 2018",18,,,,,,,
"Nov 30, 2018",18,,,,,,,
"Dec 01, 2018",18,,,,,,,
"Dec 02, 2018",18,,,,,,,
"Dec 03, 2018",18,,,,,,,
"Dec 04, 2018",18,,,,,,,
"Dec 05, 2018",18,,,,,,,
"Dec 06, 2018",18,,,,,,,
"Dec 07, 2018",18,,,,,,,
"Dec 08, 2018",18,,,,,,,
"Dec 09, 2018",18,,,,,,,
"Dec 10, 2018",18,,,,,,,
"Dec 11, 2018",18,,,,,,,
"Dec 12, 2018",18,,,,,,,
"Dec 13, 2018",18,,,,,,,
"Dec 14, 2018",18,,,,,,,
"Dec 15, 2018",18,,,,,,,
"Dec 16, 2018",18,,,,,,,
"Dec 17, 2018",18,,,,,,,
"Dec 18, 2018",19,,,,,,,
"Dec 19, 2018",19,,,,,,,
"Dec 20, 2018",19,,,,,,,
"Dec 21, 2018",19,,,,,,,
"Dec 22, 2018",19,,,,,,,
"Dec 23, 2018",19,,,,,,,
"Dec 24, 2018",19,,,,,,,
"Dec 25, 2018",19,,,,,,,
"Dec 26, 2018",19,,,,,,,
"Dec 27, 2018",19,,,,,,,
"Dec 28, 2018",19,,,,,,,
"Dec 29, 2018",19,,,,,,,
"Dec 30, 2018",19,,,,,,,
"Dec 31, 2018",19,,,,,,,
"Jan 01, 2019",19,,,,,,,
"Jan 02, 2019",19,,,,,,,
"Jan 03, 2019",19,,,,,,,
"Jan 04, 2019",19,,,,,,,
"Jan 05, 2019",19,,,,,,,
"Jan 06, 2019",19,,,,,,,
"Jan 07, 2019",19,,,,,,,
"Jan 08, 2019",19,,,,,,,
"Jan 09, 2019",19,,,,,,,
"Jan 10, 2019",19,,,,,,,
"Jan 11, 2019",19,,,,,,,
"Jan 12, 2019",19,,,,,,,
"Jan 13, 2019",19,,,,,,,
"Jan 14, 2019",19,,,,,,,
"Jan 15, 2019",20,,,,,,,
"Jan 16, 2019",20,,,,,,,
"Jan 17, 2019",20,,,,,,,
"Jan 18, 2019",21,,,,,,,
"Jan 19, 2019",21,,,,,,,
"Jan 20, 2019",21,,,,,,,
"Jan 21, 2019",21,,,,,,,
"Jan 22, 2019",22,,,,,,,
"Jan 23, 2019",22,,,,,,,
"Jan 24, 2019",22,,,,,,,
"Jan 25, 2019",22,,,,,,,
"Jan 26, 2019",22,,,,,,,
"Jan 27, 2019",23,,,,,,,
"Jan 28, 2019",23,,,,,,,
"Jan 29, 2019",23,,,,,,,
"Jan 30, 2019",23,,,,,,,
"Jan 31, 2019",23,,,,,,,
"Feb 01, 2019",24,,,,,,,
"Feb 02, 2019",24,,,,,,,
"Feb 03, 2019",24,,,,,,,
"Feb 04, 2019",24,,,,,,,
"Feb 05, 2019",24,,,,,,,
"Feb 06, 2019",26,,,,,,,
"Feb 07, 2019",26,,,,,,,
"Feb 08, 2019",26,,,,,,,
"Feb 09, 2019",26,,,,,,,
"Feb 10, 2019",26,,,,,,,
"Feb 11, 2019",26,,,,,,,
"Feb 12, 2019",26,,,,,,,
"Feb 13, 2019",26,,,,,,,
"Feb 14, 2019",26,,,,,,,
"Feb 15, 2019",26,,,,,,,
"Feb 16, 2019",26,,,,,,,
"Feb 17, 2019",26,,,,,,,
"Feb 18, 2019",26,,,,,,,
"Feb 19, 2019",27,,,,,,,
"Feb 20, 2019",27,,,,,,,
"Feb 21, 2019",27,,,,,,,
"Feb 22, 2019",27,,,,,,,
"Feb 23, 2019",27,,,,,,,
"Feb 24, 2019",27,,,,,,,
"Feb 25, 2019",27,,,,,,,
"Feb 26, 2019",27,,,,,,,
"Feb 27, 2019",27,,,,,,,
"Feb 28, 2019",28,,,,,,,
"Mar 01, 2019",28,,,,,,,
"Mar 02, 2019",28,,,,,,,
"Mar 03, 2019",28,,,,,,,
"Mar 04, 2019",28,,,,,,,
"Mar 05, 2019",28,,,,,,,
"Mar 06, 2019",28,,,,,,,
"Mar 07, 2019",28,,,,,,,
"Mar 08, 2019",28,,,,,,,
"Mar 09, 2019",28,,,,,,,
"Mar 10, 2019",28,,,,,,,
"Mar 11, 2019",28,,,,,,,
"Mar 12, 2019",28,,,,,,,
"Mar 13, 2019",28,,,,,,,
"Mar 14, 2019",28,,,,,,,
"Mar 15, 2019",28,,,,,,,
"Mar 16, 2019",28,,,,,,,
"Mar 17, 2019",28,,,,,,,
"Mar 18, 2019",28,,,,,,,
"Mar 19, 2019",28,,,,,,,
"Mar 20, 2019",28,,,,,,,
"Mar 21, 2019",28,,,,,,,
"Mar 22, 2019",28,,,,,,,
"Mar 23, 2019",28,,,,,,,
"Mar 24, 2019",28,,,,,,,
"Mar 25, 2019",28,,,,,,,
"Mar 26, 2019",28,,,,,,,
"Mar 27, 2019",28,,,,,,,
"Mar 28, 2019",28,,,,,,,
"Mar 29, 2019",28,,,,,,,
"Mar 30, 2019",28,,,,,,,
"Mar 31, 2019",28,,,,,,,
"Apr 01, 2019",28,,,,,,,
"Apr 02, 2019",29,,,,,,,
"Apr 03, 2019",29,,,,,,,
"Apr 04, 2019",29,,,,,,,
"Apr 05, 2019",29,,,,,,,
"Apr 06, 2019",30,,,,,,,
"Apr 07, 2019",31,,,,,,,
"Apr 08, 2019",31,,,,,,,
"Apr 09, 2019",31,,,,,,,
"Apr 10, 2019",31,,,,,,,
"Apr 11, 2019",31,,,,,,,
"Apr 12, 2019",32,,,,,,,
"Apr 13, 2019",32,,,,,,,
"Apr 14, 2019",32,,,,,,,
"Apr 15, 2019",32,,,,,,,
"Apr 16, 2019",32,,,,,,,
"Apr 17, 2019",32,,,,,,,
"Apr 18, 2019",32,,,,,,,
"Apr 19, 2019",32,,,,,,,
"Apr 20, 2019",33,,,,,,,
"Apr 21, 2019",33,,,,,,,
"Apr 22, 2019",33,,,,,,,
"Apr 23, 2019",34,"11,607",,,,,,
"Apr 24, 2019",34,"11,607",,,,,,
"Apr 25, 2019",34,"11,609",,,,,,
"Apr 26, 2019",34,"11,611",,,,,,
"Apr 27, 2019",34,"11,611",,,,,,
"Apr 28, 2019",34,"11,611",,,,,,
"Apr 29, 2019",34,"11,613",,,,,,
"Apr 30, 2019",34,"11,614",,,,,,
"May 01, 2019",35,"11,617",,,,,,
"May 02, 2019",36,"11,625",,,,,,
"May 03, 2019",35,,,,,,,
"May 04, 2019",35,,,,,,,
"May 05, 2019",36,,,,,,,
"May 06, 2019",36,,,,,,,
"May 07, 2019",36,,,,,,,
"May 08, 2019",36,,,,,,,
"May 09, 2019",37,,,,,,,
"May 10, 2019",38,,,,,,,
"May 11, 2019",38,,,,,,,
"May 12, 2019",39,,,,,,,
"May 13, 2019",39,,,,,,,
"May 14, 2019",39,,,,,,,
"May 15, 2019",39,,,,,,,
"May 16, 2019",40,,,,,,,
"May 17, 2019",40,,,,,,,
"May 18, 2019",40,,,,,,,
"May 19, 2019",40,,,,,,,
"May 20, 2019",40,,,,,,,
"May 21, 2019",40,,,,,,,
"May 22, 2019",40,,,,,,,
"May 23, 2019",40,,,,,,,
"May 24, 2019",40,,,,,,,
"May 25, 2019",40,,,,,,,
"May 26, 2019",40,,,,,,,
"May 27, 2019",41,,,,,,,
"May 28, 2019",41,,,,,,,
"May 29, 2019",41,,,,,,,
"May 30, 2019",41,,,,,,,
"May 31, 2019",41,,,,,,,
"Jun 01, 2019",41,,,,,,,
"Jun 02, 2019",41,,,,,,,
"Jun 03, 2019",41,,,,,,,
"Jun 04, 2019",41,,,,,,,
"Jun 05, 2019",41,,,,,,,
"Jun 06, 2019",41,,,,,,,
"Jun 07, 2019",41,,,,,,,
"Jun 08, 2019",41,,,,,,,
"Jun 09, 2019",41,,,,,,,
"Jun 10, 2019",41,,,,,,,
"Jun 11, 2019",41,,,,,,,
"Jun 12, 2019",41,,,,,,,
"Jun 13, 2019",41,,,,,,,
"Jun 14, 2019",41,,,,,,,
"Jun 15, 2019",41,,,,,,,
"Jun 16, 2019",41,,,,,,,
"Jun 17, 2019",41,,,,,,,
"Jun 18, 2019",41,,,,,,,
"Jun 19, 2019",41,,,,,,,
"Jun 20, 2019",41,,,,,,,
"Jun 21, 2019",41,,,,,,,
"Jun 22, 2019",41,,,,,,,
"Jun 23, 2019",42,,,,,,,
"Jun 24, 2019",42,,,,,,,
"Jun 25, 2019",44,,,,,,,
"Jun 26, 2019",44,,,,,,,
"Jun 27, 2019",44,,,,,,,
"Jun 28, 2019",45,,,,,,,
"Jun 29, 2019",45,,,,,,,
"Jun 30, 2019",45,,,,,,,
"Jul 01, 2019",49,,,,,,,
"Jul 02, 2019",49,,,,,,,
"Jul 03, 2019",49,,,,,,,
"Jul 04, 2019",51,"10,238",,,,,,
"Jul 05, 2019",53,"18,536",,,,,,
"Jul 06, 2019",53,"18,818",,,,,,
"Jul 07, 2019",53,"19,092",,,,,,
"Jul 08, 2019",54,"19,306",,,,,,
"Jul 09, 2019",55,"19,785",,,,,,
"Jul 10, 2019",55,"19,989",,,,,,
"Jul 11, 2019",56,"20,265",,,,,,
"Jul 12, 2019",56,"20,264",,,,,,
"Jul 13, 2019",56,"20,796",,,,,,
"Jul 14, 2019",55,"12,973",,,,,,
"Jul 15, 2019",55,"13,160",,,,,,
"Jul 16, 2019",55,"13,359",,,,,,
"Jul 17, 2019",55,"13,570",,,,,,
"Jul 18, 2019",55,"13,770",,,,,,
"Jul 19, 2019",56,"13,770",,,,,,
"Jul 20, 2019",56,"13,770",,,,,,
"Jul 21, 2019",56,"14,572",,,,,,
"Jul 22, 2019",57,"14,817",,,,,,
"Jul 23, 2019",57,"15,046",,,,,,
"Jul 24, 2019",57,"15,275",,,,,,
"Jul 25, 2019",57,"15,542",,,,,,
"Jul 26, 2019",57,"15,801",,,,,,
"Jul 27, 2019",58,"16,078",,,,,,
"Jul 28, 2019",59,"16,356",,,,,,
"Jul 29, 2019",59,"16,583",,,,,,
"Jul 30, 2019",60,"16,584",,,,,,
"Jul 31, 2019",61,"17,038",,,,,,
"Aug 01, 2019",60,337,,,,,,
"Aug 02, 2019",60,338,,,,,,
"Aug 03, 2019",60,338,,,,,,
"Aug 04, 2019",60,338,,,,,,
"Aug 05, 2019",60,400,,,,,,
"Aug 06, 2019",60,434,,,,,,
"Aug 07, 2019",61,438,,,,,,
"Aug 08, 2019",61,439,,,,,,
"Aug 09, 2019",61,440,,,,,,
"Aug 10, 2019",61,440,,,,,,
"Aug 11, 2019",62,440,,,,,,
"Aug 12, 2019",62,438,,,,,,
"Aug 13, 2019",62,439,,,,,,
"Aug 14, 2019",62,439,,,,,,
"Aug 15, 2019",62,439,,,,,,
"Aug 16, 2019",62,439,,,,,,
"Aug 17, 2019",62,439,,,,,,
"Aug 18, 2019",62,439,,,,,,
"Aug 19, 2019",62,438,,,,,,
"Aug 20, 2019",62,438,,,,,,
"Aug 21, 2019",62,438,,,,,,
"Aug 22, 2019",62,438,,,,,,
"Aug 23, 2019",62,439,,,,,,
"Aug 24, 2019",62,438,,,,,,
"Aug 25, 2019",62,438,,,,,,
"Aug 26, 2019",62,438,,,,,,
"Aug 27, 2019",62,437,,,,,,
"Aug 28, 2019",62,436,,,,,,
"Aug 29, 2019",62,434,,,,,,
"Aug 30, 2019",62,434,,,,,,
"Aug 31, 2019",62,432,,,,,,
"Sep 01, 2019",63,432,,,,,,
"Sep 02, 2019",66,"12,110",,,,,,
"Sep 03, 2019",67,"12,090",,,,,,
"Sep 04, 2019",68,"23,065",,,,,,
"Sep 05, 2019",69,"23,046",,,,,,
"Sep 06, 2019",70,"23,003",,,,,,
"Sep 07, 2019",71,"22,974",,,,,,
"Sep 08, 2019",71,"22,947",,,,,,
"Sep 09, 2019",72,"22,920",,,,,,
"Sep 10, 2019",71,"18,490",,,,,,
"Sep 11, 2019",71,"18,474",,,,,,
"Sep 12, 2019",71,"18,489",,,,,,
"Sep 13, 2019",70,"7,665",,,,,,
"Sep 14, 2019",71,"7,913",,,,,,
"Sep 15, 2019",72,"8,224",,,,,,
"Sep 16, 2019",72,"8,224",,,,,,
"Sep 17, 2019",72,"8,255",,,,,,
"Sep 18, 2019",72,"8,246",,,,,,
"Sep 19, 2019",71,429,,,,,,
"Sep 20, 2019",71,428,,,,,,
"Sep 21, 2019",71,427,,,,,,
"Sep 22, 2019",72,427,,,,,,
"Sep 23, 2019",72,427,,,,,,
"Sep 24, 2019",72,427,,,,,,
"Sep 25, 2019",72,427,,,,,,
"Sep 26, 2019",72,427,,,,,,
"Sep 27, 2019",73,427,,,,,,
"Sep 28, 2019",73,427,,,,,,
"Sep 29, 2019",73,427,,,,,,
"Sep 30, 2019",74,425,,,,,,
"Oct 01, 2019",74,425,,,,,,
"Oct 02, 2019",74,425,,,,,,
"Oct 03, 2019",74,424,,,,,,
"Oct 04, 2019",74,424,,,,,,
"Oct 05, 2019",75,424,,,,,,
"Oct 06, 2019",75,423,,,,,,
"Oct 07, 2019",75,423,,,,,,
"Oct 08, 2019",75,423,,,,,,
"Oct 09, 2019",75,422,,,,,,
"Oct 10, 2019",75,422,,,,,,
"Oct 11, 2019",75,424,,,,,,
"Oct 12, 2019",75,424,,,,,,
"Oct 13, 2019",76,424,,,,,,
"Oct 14, 2019",76,423,,,,,,
"Oct 15, 2019",76,423,,,,,,
"Oct 16, 2019",76,423,,,,,,
"Oct 17, 2019",77,424,,,,,,
"Oct 18, 2019",77,424,,,,,,
"Oct 19, 2019",77,424,,,,,,
"Oct 20, 2019",77,423,,,,,,
"Oct 21, 2019",77,423,,,,,,
"Oct 22, 2019",77,423,,,,,,
"Oct 23, 2019",77,420,,,,,,
"Oct 24, 2019",77,420,,,,,,
"Oct 25, 2019",77,420,,,,,,
"Oct 26, 2019",77,420,,,,,,
"Oct 27, 2019",77,420,,,,,,
"Oct 28, 2019",77,420,,,,,,
"Oct 29, 2019",78,420,,,,,,
"Oct 30, 2019",78,420,,,,,,
"Oct 31, 2019",78,420,,,,,,
"Nov 01, 2019",78,420,,,,,,
"Nov 02, 2019",79,420,,,,,,
"Nov 03, 2019",79,420,,,,,,
"Nov 04, 2019",80,419,,,,,,
"Nov 05, 2019",80,419,,,,,,
"Nov 06, 2019",80,419,,,,,,
"Nov 07, 2019",80,419,,,,,,
"Nov 08, 2019",80,419,,,,,,
"Nov 09, 2019",80,419,,,,,,
"Nov 10, 2019",80,418,,,,,,
"Nov 11, 2019",81,418,,,,,,
"Nov 12, 2019",81,418,,,,,,
"Nov 13, 2019",82,419,,,,,,
"Nov 14, 2019",82,419,,,,,,
"Nov 15, 2019",82,419,,,,,,
"Nov 16, 2019",82,419,,,,,,
"Nov 17, 2019",82,419,,,,,,
"Nov 18, 2019",82,419,,,,,,
"Nov 19, 2019",83,419,,,,,,
"Nov 20, 2019",85,423,,,,,,
"Nov 21, 2019",85,423,,,,,,
"Nov 22, 2019",86,421,,,,,,
"Nov 23, 2019",87,421,,,,,,
"Nov 24, 2019",87,421,,,,,,
"Nov 25, 2019",87,421,,,,,,
"Nov 26, 2019",87,421,,,,,,
"Nov 27, 2019",86,417,,,,,,
"Nov 28, 2019",86,416,,,,,,
"Nov 29, 2019",86,416,,,,,,
